Name,type,fm,parents,PM,Stage,calltype,post_calltype,ici,ICI,Repeat
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,tsik,7.097300000000004,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,tsik,egg,0.1839999999999975,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,egg,tsik,1.7280000000000086,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,tsik,ock,21.452600000000004,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,tsik,egg,0.2400000000000091,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,egg,egg,3.4399999999999977,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,egg,ock,3.948599999999999,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,ock,4.703999999999979,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,ock,18.612599999999986,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,ock,9.048000000000002,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,ock,3.352000000000004,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,egg,1.4720000000000084,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,egg,egg,0.04800000000000182,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,egg,egg,16.280800000000028,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,egg,egg,0.03200000000003911,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,egg,tsik,9.324600000000032,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,tsik,egg,0.24799999999999045,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,egg,ock,9.664000000000044,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,chirp,23.80460000000005,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,chirp,trill,10.448699999999917,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,peep,4.727900000000091,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,trill,8.736400000000003,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,ock,11.11239999999998,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,trill,16.212800000000016,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,ock,12.364599999999996,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,ock,1.0363999999999578,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,chirp,11.508400000000051,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,chirp,peep,17.820699999999988,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,trill,21.91680000000008,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,15.448399999999992,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,6.780399999999986,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,chirp,4.836400000000026,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,chirp,peep,29.86119999999994,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,peep,0.01599999999996271,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,chirp,0.14400000000000546,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,trill,2.2719999999999345,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,8.836399999999912,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,14.966499999999996,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,20.736800000000017,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,7.34839999999997,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,ock,26.96079999999995,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,trill,19.592799999999897,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,peep,22.85710000000006,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,ock,0.2599999999999909,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,trill,22.336799999999812,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,ock,29.58919999999989,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,21.544800000000123,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,2.3083999999998923,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,ock,1.5599999999999454,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,trill,3.19600000000014,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,9.316299999999956,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,10.184399999999869,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,11.300400000000081,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,3.7199999999998,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,5.416400000000067,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,18.60069999999996,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,peep,29.205099999999902,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,trill,1.7960000000000491,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,10.5003999999999,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,2.768000000000029,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,peep,15.408800000000156,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,chirp,1.7439999999999145,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,chirp,trill,0.7039999999999509,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,chirp,1.4519999999999982,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,chirp,trill,5.412399999999934,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,peep,1.5599999999999454,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,trill,12.720399999999927,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,17.28469999999993,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,0.5480000000000018,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,2.1200000000001182,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,2.1445000000001073,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,16.532400000000052,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,chirp,20.60480000000007,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,chirp,trill,27.821899999999914,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,0.2599999999999909,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,15.348400000000083,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,ock,14.98479999999995,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,peep,1.3808999999998832,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,peep,0.01999999999998181,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,peep,0.024000000000114596,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,peep,0.02800000000002001,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,trill,7.576000000000022,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,7.600400000000036,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,5.9003999999999905,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,4.3723999999999705,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,5.02800000000002,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,4.540400000000091,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,4.211999999999989,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,peep,1.80399999999986,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,peep,0.15999999999985448,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,peep,trill,18.812799999999925,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,6.8284000000001015,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,10.02839999999992,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,4.135999999999967,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,14.240800000000036,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,ock,4.023899999999912,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,ock,trill,10.068299999999908,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,peep,1.1920000000000073,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,8.73239999999987,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,4.288000000000011,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,8.22440000000006,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,15.500400000000127,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,3.572400000000016,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,0.4919999999999618,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.5,2.5-4 m,trill,trill,4.836000000000013,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,egg,0.4240000000000066,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,egg,chirp,0.4960000000000093,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,chirp,0.9200000000000159,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,chirp,1.960000000000008,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,egg,3.4690999999999974,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,egg,chirp,0.2400000000000091,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,peep,7.9839000000000055,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,trill,peep,1.2080000000000268,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,tsik,1.6800000000000068,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,tsik,tsik,1.9279999999999973,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,tsik,tsik,8.975999999999999,Long,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,tsik,ock,2.445100000000025,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,ock,ock,0.07200000000000273,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,chirp,8.391999999999996,Long,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,chirp,0.6320999999999231,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,chirp,0.12799999999992906,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,ock,14.967999999999961,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,ock,peep,1.1364000000000942,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,egg,24.98109999999997,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,egg,egg,0.8159999999999172,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,egg,peep,14.901100000000042,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,peep,5.91190000000006,Long,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,ock,8.021100000000047,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,chirp,0.2839000000000169,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,chirp,0.14400000000000546,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,chirp,1.9560999999999922,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,chirp,1.1879000000000133,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,ock,egg,6.660000000000082,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,egg,chirp,0.07799999999997453,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,ock,peep,16.3766999999998,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,ock,peep,6.00870000000009,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,peep,0.22199999999998,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,peep,0.011999999999943611,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,chirp,trill,7.211900000000014,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,trill,trill,12.824799999999868,Long,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,trill,trill,2.3099999999999454,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,trill,peep,7.516500000000178,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,phee,phee,0.29500000000007276,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,phee,phee,0.2999999999999545,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,phee,peep,6.010600000000068,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,peep,0.00959999999986394,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,peep,0.009600000000091313,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,peep,0.016000000000076398,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,ock,25.244500000000016,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,phee,21.308399999999892,Long,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,phee,peep,0.041600000000016735,Short,Different
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,peep,0.31999999999993634,Short,Repeated
Taco,VPA,female,Sayori_Iwashi,4.5,4-5.5 m,peep,trill,22.870099999999866,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,tsik,20.1702,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,ock,14.036099999999998,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,egg,12.668099999999995,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,egg,ock,29.09400000000001,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,tsik,14.372100000000003,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,tsik,5.412000000000006,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,tsik,16.280099999999976,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,ock,12.152100000000019,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,tsik,5.849999999999994,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,tsik,28.228099999999984,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,peep,7.364100000000008,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,tsik,2.9879999999999995,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,chirp,5.484000000000009,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,ock,0.617999999999995,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,tsik,4.094099999999997,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,chirp,0.9780000000000086,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.14400000000000546,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,egg,0.27000000000001023,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,egg,tsik,6.467999999999989,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,trill,8.18610000000001,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,peep,1.667999999999978,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,tsik,1.5,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,trill,3.695999999999998,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,ock,1.092000000000013,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,peep,3.020099999999985,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,peep,5.903999999999996,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,trill,12.15209999999999,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,chirp,1.6800000000000068,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,ock,3.6298999999999637,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,chirp,-0.012000000000000455,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.16199999999997772,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.14389999999997372,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.1560999999999808,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.12590000000000146,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,tsik,0.39610000000004675,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,peep,12.295999999999992,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,tsik,0.9120999999999526,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,tsik,16.472000000000037,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,ock,3.5360999999999763,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,trill,3.4500000000000455,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,tsik,1.7759999999999536,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,trill,7.584000000000003,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,chirp,3.0921000000000163,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.012000000000000455,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.01799999999997226,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.012000000000000455,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.018000000000029104,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,trill,0.49799999999999045,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,ock,7.391999999999996,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,tsik,3.0960000000000036,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,tsik,6.116100000000017,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,egg,18.494100000000003,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,egg,trill,0.7259999999999991,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,tsik,-0.012000000000000455,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,egg,4.789799999999957,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,egg,trill,0.3480000000000132,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,peep,0.012000000000000455,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,chirp,0.06599999999997408,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,trill,5.948100000000011,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,3.8279999999999745,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,5.886000000000024,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,4.420000000000016,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,7.146000000000015,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,ock,1.1639000000000124,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,tsik,0.7799999999999727,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,tsik,2.9399999999999977,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,tsik,3.1327,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,trill,2.694000000000017,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,chirp,3.090000000000032,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,trill,11.624099999999999,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,peep,4.98599999999999,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,trill,3.113999999999976,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,9.69810000000001,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,7.076099999999997,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,chirp,9.683999999999969,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,tsik,0.06599999999997408,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,tsik,trill,3.1679999999999495,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,peep,22.39620000000002,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,peep,1.656000000000006,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,ock,8.066100000000006,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,trill,4.6089000000000055,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,peep,0.12000000000000455,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,peep,2.466000000000008,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,peep,trill,0.6779999999999973,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,0.5219999999999914,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,13.250100000000032,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,chirp,7.814099999999996,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,chirp,0.09000000000003183,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,egg,4.58400000000006,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,egg,trill,0.5399999999999636,Short,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,chirp,6.288000000000011,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,chirp,trill,6.9080000000000155,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,1.9919999999999618,Short,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,6.233899999999949,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,ock,10.946100000000001,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,ock,trill,12.872100000000046,Long,Different
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,15.96810000000005,Long,Repeated
Chlocks,UE,male,Chloe_Kuroco,3.75,2.5-4 m,trill,trill,3.734100000000012,Short,Repeated
